Key,Comment,Japanese,Japanese_Steam,English,Traditional Chinese_Steam,Traditional Chinese,Simplified Chinese,English_Steam,Korean_Steam,Simplified Chinese_Steam
Hisui.Core1-14,K46号,「はあっ♥……な、なんですかっ？これはっ！」,「はあっ♥……な、なんですかっ？これはっ！」,,「哈啊♥……這、這是什麼？這是！」,「哈啊♥……這、這是什麼啊！」,,"""Haah♥... W-what is this!?""","「하앗♥…… 무, 무엇입니까? 이것은!」",「哈啊♥……这、这是什么？这是！」
,,,,,,,,,,
Hisui.Core1-15,,「こんな変な恰好……気持ち悪いっ……！」,「こんな変な恰好……気持ち悪いっ……！」,,「這種奇怪的打扮……好噁心……！」,「這種奇怪的打扮……好噁心……！」,,"""This weird outfit... it's disgusting...!""",「이런 이상한 모습…… 기분 나빠……!」,「这种奇怪的打扮……好恶心……！」
,,,,,,,,,,
Hisui.Core1-16,072号,「……それは聖核戦姫の衣装です。貴方の体の中に残っていたエネルギーを発現させました。」,「……それは聖核戦姫の衣装です。貴方の体の中に残っていたエネルギーを発現させました。」,,「……那是聖核戰姫的服裝。會讓妳體內殘留的能量顯現出來。」,「……這是聖核戰姬的服裝。我發揮了您體內殘留的能量。」,,"""...That's a Holy Core Battlemaiden outfit. We've manifested the energy that remained in your body.""",「……그것은 성핵전희 의상입니다. 당신 몸 안에 남아 있던 에너지를 발현시켰습니다.」,「……那是圣核战姫的服装。会让你体内残留的能量显现出来。」
,,,,,,,,,,
Hisui.Core1-17,K46号,「なっ！？せ、聖核戦姫っ！？わ、わたしがっ！？」,「なっ！？せ、聖核戦姫っ！？わ、わたしがっ！？」,,「什麼！？聖、聖核戰姫！？我、我嗎！？」,「什麼！？聖核戰姬！？我！？」,,"""What!? H-Holy Core Battlemaiden!? M-me!?""","「뭣!? 서, 성핵전희!? 저, 제가!?」",「什么！？圣、圣核战姫！？我、我吗！？」
,,,,,,,,,,
Hisui.Core1-18,072号,「ええ、残念ですが…。貴方は戦闘員として洗脳される以前は聖核戦姫でした。」,「ええ、残念ですが…。貴方は戦闘員として教育される以前は聖核戦姫でした。」,,「是的，很遺憾…。妳在被教育成為戰鬥員之前是聖核戰姫。」,「是的，很遺憾…。在您被洗腦成為戰鬥員之前，您是聖核戰姬。」,,"""Yes, unfortunately... Before you were re-educated as a soldier, you were a Holy Core Battlemaiden.""","「네, 유감스럽지만…. 당신은 전투원으로서 세뇌되기 이전에는 성핵전희였습니다.」",「是的，很遗憾…。你在被教育成为战斗员之前是圣核战姫。」
,,,,,,,,,,
Hisui.Core1-19,K46号,「き、キィーーッ！！そ、そんなっ！？、うそですっ！？」,「き、キィーーッ！！そ、そんなっ！？、うそですっ！？」,,「嘰、嘰ーー！！怎、怎麼會！？這是騙人的吧！？」,「啊、啊啊啊！！這、這種事！？這不可能的！」,,"""K-Kiiiii!! N-no way!? That's a lie!?""","「키, 키이--잇!! 그, 그런!?, 거짓말입니다!?」",「叽、吱ーー！！怎、怎么会！？这是骗人的吧！？」
,,,,,,,,,,
Hisui.Core1-20,,「わたしがっ？……あの忌むべき敵の…聖核戦姫だったなんてっ！？」,「わたしがっ？……あの忌むべき敵の…聖核戦姫だったなんてっ！？」,,「我嗎？……竟然是那個應該憎恨的敵人…聖核戰姫！？」,「我！？……竟然是那個該死的敵人的…聖核戰姬！？」,,"""I was...? One of those hateful enemies... a Holy Core Battlemaiden!?""",「제가?…… 저 혐오스러운 적의… 성핵전희였다니!?」,「我吗？……竟然是那个应该憎恨的敌人…圣核战姫！？」
,,,,,,,,,,
Hisui.Core1-21,,「キィーーーッ！！やはり私は財団の為に処分されたほうが…！」,「キィーーーッ！！やはり私は財団の為に処分されたほうが…！」,,「嘰ーーー！！我果然還是為了財團被處分掉比較好…！」,「啊啊啊！！果然我應該為了財團而被處置掉…！」,,"""Kiiiii!! I should be disposed of for the Foundation's sake...!""",「키이ーーー잇!! 역시 저는 재단을 위해 처분되는 편이…!」,「吱ーーー！！我果然还是为了财团被处分掉比较好…！」
,,,,,,,,,,
Hisui.Core1-22,072号,「心配しないでください。改造によって貴方の聖核エネルギーは完全に消去することが可能です。」,「心配しないでください。改造によって貴方の聖核エネルギーは完全に消去することが可能です。」,,「請不用擔心。透過改造，妳的聖核能量是可能被完全消除的。」,「請不要擔心。透過改造，您的聖核能量可以完全清除。」,,"""Don't worry. Through modification, we can completely eliminate your Holy Core energy.""",「걱정하지 마십시오. 개조를 통해 당신의 성핵 에너지를 완전히 제거할 수 있습니다.」,「请不用担心。透过改造，你的圣核能量是可能被完全消除的。」
,,,,,,,,,,
Hisui.Core1-23,,「財団はあなたが過去に聖核戦姫だったことも受け入れます。忠実な下級戦闘員であればいいのです。」,「財団はあなたが過去に聖核戦姫だったことも受け入れます。忠実な下級戦闘員であればいいのです。」,,「財團也接受妳過去曾是聖核戰姫的事實。只要妳是忠誠的下級戰鬥員就好。」,「財團也接受您過去是聖核戰姬的事實。只要成為忠實的下級戰鬥員就好。」,,"""The Foundation will accept that you were a Holy Core Battlemaiden in the past. As long as you're a loyal junior soldier now.""",「재단은 당신이 과거에 성핵전희였다는 것도 받아들입니다. 충실한 하급 전투원이면 되는 겁니다.」,「财团也接受你过去曾是圣核战姫的事实。只要你是忠诚的下级战斗员就好。」
,,,,,,,,,,
Hisui.Core1-24,K46号,「き、キィーーーーッ！！」,「き、キィーーーーッ！！」,,「嘰、嘰ーーーー！！」,「啊、啊啊啊啊啊！！」,,"""K-Kiiiiiiii!!""","「키, 키이ーーーー잇!!」",「叽、吱ーーーー！！」
,,,,,,,,,,
Hisui.Core1-25,072号,「では聖核を除去する処置を行います。すこし辛いかもしれませんが耐えてください。」,「では聖核を除去する処置を行います。すこし辛いかもしれませんが耐えてください。」,,「那麼，現在開始進行聖核的去除處置。過程可能會有點難受，請妳忍耐。」,「那麼將進行聖核除去的處置。可能會有些痛苦，請忍耐。」,,"""Now we'll perform the procedure to remove the Holy Core. It might be a bit painful, but please endure it.""",「그럼 성핵을 제거하는 처치를 실시합니다. 조금 괴로울지도 모르지만 견뎌주십시오.」,「那么，现在开始进行圣核的去除处置。过程可能会有点难受，请你忍耐。」
,,,,,,,,,,
Hisui.Core1-26,K46号,「キィーーーッ！！よろしくお願いいたします！」,「キィーーーッ！！よろしくお願いいたします！」,,「嘰ーーー！！麻煩您了！」,「啊啊啊啊啊！！拜託了！」,,"""Kiiiii!! Please proceed!""",「키이ーーー잇!! 잘 부탁드립니다!」,「吱ーーー！！麻烦您了！」
,,,,,,,,,,
Hisui.Core1-27,Hisui core 1-2,ブーーーーンッ……ビシュウウウッッ！！！,ブーーーーンッ……ビシュウウウッッ！！！,,嗡ーーー……咻嗚嗚嗚！！！,轟隆隆……嘭嘭嘭！！！,,Bzzzzzz... Zshhhhhh!!!,부웅…… 비슈우우웃!!!,嗡ーーー……咻呜呜呜！！！
,,,,,,,,,,
Hisui.Core1-28,K46号,「ひうっぅ！？あ゛ああああっっ♥！？」,「ひうっぅ！？あ゛ああああっっ♥！？」,,「呀！？啊啊啊啊啊♥！？」,「嗚呃！？啊啊啊啊♥！？」,,"""Hiuuh!? A-aaaaah♥!?""",「히웃!? 아옷 아아아앗♥!?」,「呀！？啊啊啊啊啊♥！？」
,,,,,,,,,,
Hisui.Core1-29,,「これっ、…♥レーザーがっ♥……おなかにっ……ひううううっっ♥！？」,「これっ、…♥レーザーがっ♥……おなかにっ……ひううううっっ♥！？」,,「這個…♥雷射♥……在肚子上……呀嗚嗚嗚嗚♥！？」,「這個、…♥激光♥……射中了肚子……嗚呀呀呀♥！？」,,"""The...♥ the laser♥... on my stomach... hiuuuuh♥!?""","「이것, …♥ 레이저가♥…… 배에…… 히우우우우웃♥!?」",「这个…♥雷射♥……在肚子上……呀呜呜呜呜♥！？」
,,,,,,,,,,
Hisui.Core1-30,072号,「多少苦痛を伴うかもしれませんが…まあ、我慢してください。」,「多少苦痛を伴うかもしれませんが…まあ、我慢してください。」,,「雖然可能會伴隨一些痛苦…不過，請忍耐一下。」,「可能會帶來一些痛苦…嘛，請忍耐。」,,"""It might be a little painful... well, please bear with it.""","「다소 고통이 따를지도 모르겠습니다만… 뭐, 참아주십시오.」",「虽然可能会伴随一些痛苦…不过，请忍耐一下。」
,,,,,,,,,,
Hisui.Core1-31,K46号,「き、キィーーーーッ！！はいっ♥！財団の為にっ♥！」,「き、キィーーーーッ！！はいっ♥！財団の為にっ♥！」,,「嘰、嘰ーーーー！！是♥！為了財團♥！」,「啊、啊啊啊啊啊！！好的♥！為了財團♥！」,,"""K-Kiiiiiiii!! Yes♥! For the Foundation♥!""","「키, 키이ーーーー잇!! 네엣♥! 재단을 위해♥!」",「叽、吱ーーーー！！是♥！为了财团♥！」
,,,,,,,,,,
Hisui.Core1-32,Hisui core 1-3,(はあっ♥、そうは言いましたけど…っ♥！),(はあっ♥、そうは言いましたけど…っ♥！),,(哈啊♥，話是這麼說沒錯…♥！),「嗯♥，雖然說過了…♥！」,,"(Haah♥, I said that, but...♥!)","(하앗♥, 그렇다고는 말했지만…윽♥!)",(哈啊♥，话是这么说没错…♥！)
,,,,,,,,,,
Hisui.Core1-33,,(お腹が……熱いっ……ですっ…♥),(お腹が……熱いっ……ですっ…♥),,(肚子……好燙……♥),(肚子……好燙……呢……♥),,(My stomach... is hot... ♥),(배가…… 뜨거워……요…♥),(肚子……好烫……♥)
,,,,,,,,,,
Hisui.Core1-34,,(体中から何かがお腹に集まってきている感じ……っ♥),(体中から何かがお腹に集まってきている感じ……っ♥),,(感覺全身有什麼東西正集中到肚子……♥),身體各處好像有什麼東西聚集到肚子裡的感覺……♥,,(It feels like something from all over my body is gathering in my stomach...♥),(온몸에서 무언가가 배로 모여드는 느낌……윽♥),(感觉全身有什么东西正集中到肚子……♥)
,,,,,,,,,,
Hisui.Core1-35,,ギュルルルルッ！！ギュル！,ギュルルルルッ！！ギュル！,,咕嚕嚕嚕嚕！！咕嚕！,咕嚕嚕嚕嚕！！咕嚕！,,"Grrrrr, grrrrrrrr!",규르르르르릇!! 규르!,咕噜噜噜噜！！咕噜！
,,,,,,,,,,
Hisui.Core1-36,,突然K46号のお腹が音を立てる,突然K46号のお腹が音を立てる,,突然K46號的肚子發出了聲音,K46號的肚子突然發出聲響。,,Suddenly K46's stomach made a sound.,갑자기 K46호 배에서 소리가 난다,突然K46号的肚子发出了声音
,,,,,,,,,,
Hisui.Core1-37,K46号,「ひうっ♥！？、も、申し訳ございませんっ！」,「ひうっ♥！？、も、申し訳ございませんっ！」,,「呀♥！？非、非常抱歉！」,「唔♥！？抱歉，我、我很抱歉！」,,"""Hiuh♥?! I-I'm terribly sorry!""","「히웃♥!?, 죄, 죄송합니다!」",「呀♥！？、非、非常抱歉！」
,,,,,,,,,,
Hisui.Core1-38,072号,「いえ、適切な反応です。」,「いえ、適切な反応です。」,,「不，這是正常的反應。」,「不，這是適當的反應。」,,"""No, that's an appropriate reaction.""","「아니요, 적절한 반응입니다.」",「不，这是正常的反应。」
,,,,,,,,,,
Hisui.Core1-39,,「この治療では聖核を凝集させて排出するのが目的です。身を任せなさい。」,「この治療では聖核を凝集させて排出するのが目的です。身を任せなさい。」,,「這個治療的目的是將聖核凝聚並排出。放鬆身體。」,「這個治療的目的是凝聚聖核並排出。請放心交給我吧。」,,"""The purpose of this treatment is to condense and expel the Holy Core. Let yourself go.""",「이 치료에서는 성핵을 응집시켜 배출하는 것이 목적입니다. 몸을 맡기십시오.」,「这个治疗的目的是将圣核凝聚并排出。放松身体。」
,,,,,,,,,,
Hisui.Core1-40,K46号,「はあっ♥、はあっ♥、き、キィーーーーッ！！」,「はあっ♥、はあっ♥、き、キィーーーーッ！！」,,「哈啊♥、哈啊♥、嘰、嘰ーーーー！！」,「呼♥、呼♥、凱、凱——！！」,,"""Haah♥, haah♥, K-Kiiiiiiii!!""","「하앗♥, 하앗♥, 키, 키이ーーーー잇!!」",「哈啊♥、哈啊♥、叽、吱ーーーー！！」
,,,,,,,,,,
Hisui.Core1-41,,(ううぅ♥、おなかっ♥苦しい…♥！でもっ…♥がまんしなきゃっ…♥),(ううぅ♥、おなかっ♥苦しい…♥！でもっ…♥がまんしなきゃっ…♥),,(嗚嗚♥、肚子♥好難受…♥！但是…♥必須忍耐…♥),「唔唔♥、肚子♥好痛苦…♥！但是要忍耐…♥」,,"(Uuuh♥, my stomach♥ hurts...♥! But...♥ I have to endure...♥)","(으으읏♥, 배♥ 괴로워…♥! 하지만…♥ 참아야 해…♥)",(呜呜♥、肚子♥好难受…♥！但是…♥必须忍耐…♥)
,,,,,,,,,,
Hisui.Core1-42,Hisui core 1-4,ギュルルルルッ！！ギュル！ブポッ！,ギュルルルルッ！！ギュル！ブポッ！,,咕嚕嚕嚕嚕！！咕嚕！噗啵！,咕嚕嚕嚕！！咕嚕！嘭！,,Gurgle gurgle!! Gurgle! Pop!,규르르르르릇!! 규르! 부폿!,咕噜噜噜噜！！咕噜！噗啵！
,,,,,,,,,,
Hisui.Core1-43,K46号,「ひうううぅっ♥！？」,「ひうううぅっ♥！？」,,「呀嗚嗚嗚♥！？」,「呼呼呼呼♥！？」,,"""Hiuuuuh♥!?""",「히우우우웃♥!?」,「呀呜呜呜♥！？」
,,,,,,,,,,
Hisui.Core1-44,,「お゛っ♥…お゛おっ♥…これっ…♥どうなってぇ…っ♥」,「お゛っ♥…お゛おっ♥…これっ…♥どうなってぇ…っ♥」,,「喔♥…喔喔♥…這個…♥怎麼回事…♥」,「唔唔♥…唔唔♥…這…♥怎麼了…♥」,,"""Oh♥... ohhh♥... what's... happening...♥""",「오옷 옷♥… 오옷 오옷♥… 이거…♥ 어떻게 된 거야…윽♥」,「喔♥…喔喔♥…这个…♥怎么回事…♥」
,,,,,,,,,,
Hisui.Core1-45,,「おしりっ♥……あついいいぃっ♥……！！」,「おしりっ♥……あついいいぃっ♥……！！」,,「屁股♥……好燙啊啊♥……！！」,「屁股♥……好熱烈呀♥……！！」,,"""My butt♥... is so hooot♥...!!""",「엉덩이♥…… 뜨거워어어잇♥……!!」,「屁股♥……好烫啊啊♥……！！」
